user_id,name,age,gender,education,location,skills,channel
327,Morgan Diaz,43,Other,BA,Firozpur,sql;excel;sales;communication;python,Newspaper
328,Robert Roy,54,Other,MBA,Amritsar,hr;project_management,Facebook
329,Stacey Lee,53,Other,MSc,Hoshiarpur,python;communication,Govt_Website
330,Justin Norris,48,Other,High School,Hoshiarpur,accounting;nlp;c++;dl;kubernetes,WhatsApp
331,Catherine Houston,21,Other,BTech,Hoshiarpur,nlp,WhatsApp
332,Martin Williams,47,Male,Diploma,Chandigarh,java;docker,Referral
333,Patrick Crane,50,Other,MSc,Jalandhar,sql;java;sales;excel;communication,Referral
334,Traci Porter,55,Female,BA,Ludhiana,excel;aws;flask,WordOfMouth
335,Andrew Anthony,41,Other,Diploma,Mohali,dl;flask;project_management;sql;c++;excel,Newspaper
336,Lori Taylor,31,Other,BA,Patiala,ml;c++;nlp;python,Newspaper
337,Michael Fox,20,Other,MSc,Chandigarh,ml;django;react,WordOfMouth
338,Stephanie Osborn,46,Other,MSc,Patiala,project_management;dl,Newspaper
339,Duane Hamilton,44,Male,BTech,Jalandhar,sql;communication;flask,WhatsApp
340,Timothy Jackson,46,Other,BCom,Bathinda,react;docker,Newspaper
341,Scott Reeves,52,Male,MBA,Mohali,hr;ml;django;aws;accounting;marketing,WordOfMouth
342,Regina Smith DVM,25,Female,BCom,Firozpur,sales;nlp;docker,Facebook
343,Daniel Rojas,44,Female,MBA,Hoshiarpur,django;accounting;marketing,Referral
344,Clinton Pierce,44,Male,BCom,Amritsar,flask;sql,Referral
345,Alec Schultz,44,Male,MBA,Chandigarh,java;flask;ml;project_management,Newspaper
346,Taylor Garrett,31,Male,MSc,Chandigarh,aws;accounting;sales;python;excel;ml,WordOfMouth
347,Ryan Lee,22,Male,BCom,Chandigarh,marketing,Newspaper
348,Michael Patterson,39,Male,BSc,Bathinda,communication;kubernetes;react;java;flask;docker,Referral
349,Jennifer Collins,34,Female,High School,Mohali,dl;ml;docker;nodejs;aws,WhatsApp
350,Catherine Austin,24,Female,BA,Amritsar,react,Referral
351,Renee Montgomery,53,Female,Diploma,Firozpur,flask;aws;django;sql,Govt_Website
352,Veronica Smith,31,Male,High School,Firozpur,flask;project_management;java;nodejs;sql;accounting,WhatsApp
353,Carl Wood,40,Female,Diploma,Bathinda,sales;python;nlp;java;hr;communication,Referral
354,Valerie Washington,40,Female,BCom,Amritsar,sales;marketing;docker,Govt_Website
355,Joanna Jackson,27,Female,High School,Chandigarh,dl;java;aws,Newspaper
356,Andrew Lang,21,Male,High School,Chandigarh,django;sql;dl;communication;flask,WordOfMouth
357,Lacey Downs,18,Male,MSc,Jalandhar,nodejs;marketing;hr,Facebook
358,Jason Schneider,54,Other,MSc,Ludhiana,sales;aws;nodejs;accounting,Newspaper
359,Gregory Olsen,26,Male,BTech,Hoshiarpur,sales;docker;project_management,Facebook
360,Julie Hogan,46,Female,BTech,Firozpur,python,Newspaper
361,Diane Rodriguez,45,Female,BTech,Ludhiana,nodejs;c++,WhatsApp
362,Rick Garcia,52,Male,BTech,Bathinda,docker;marketing,Govt_Website
363,Peter Flowers,40,Male,MSc,Patiala,hr;dl;docker,Facebook
364,Austin Marsh,20,Male,BCom,Bathinda,hr;c++;django;kubernetes;python;sql,Referral
365,Rebekah Peck,42,Other,MBA,Mohali,sql;aws;react;python,Govt_Website
366,Pamela Bates,32,Male,MBA,Hoshiarpur,c++;docker;nlp,Newspaper
367,Russell Norman,38,Female,BCom,Amritsar,c++;kubernetes;aws;sales;flask,Govt_Website
368,Alfred Davis,51,Other,Diploma,Chandigarh,communication;project_management,Referral
369,Jodi Taylor,50,Male,BTech,Chandigarh,project_management;aws,Newspaper
370,Darrell Medina,45,Male,BCom,Chandigarh,communication;aws;java,WordOfMouth
371,Kim Olsen,43,Male,BSc,Patiala,django;excel,Referral
372,Molly Thompson,51,Female,BA,Chandigarh,react;hr;excel;ml;nlp,Govt_Website
373,Megan Moyer,39,Male,BTech,Hoshiarpur,java,Referral
374,William Rose,28,Other,High School,Chandigarh,docker;project_management;sql;marketing,Referral
375,Jennifer Fernandez,37,Female,High School,Firozpur,kubernetes,WordOfMouth
376,Robert Jenkins,39,Male,MBA,Firozpur,excel;aws;communication;accounting;docker;java,Referral
377,Michael Snyder,51,Male,BCom,Firozpur,excel;docker;python;nodejs;sql,Referral
378,Wayne Brown,37,Other,MBA,Hoshiarpur,nodejs;python;nlp,WordOfMouth
379,William Dawson,54,Female,BTech,Patiala,marketing;c++;sales;nodejs,Govt_Website
380,Marissa Thompson,50,Male,BA,Bathinda,ml;docker;aws;nlp;react;c++,Referral
381,Amanda Schroeder,55,Other,BCom,Firozpur,ml;marketing,Govt_Website
382,Sean Woods,32,Other,MBA,Bathinda,nodejs;flask,Newspaper
383,Douglas Rice,41,Female,MSc,Hoshiarpur,java;excel;communication,Newspaper
384,Michelle Walton,46,Other,High School,Hoshiarpur,sql;marketing,Govt_Website
385,Patrick Meyer,41,Female,BSc,Amritsar,aws;django;sales,Govt_Website
386,Shirley Hurst,48,Female,Diploma,Amritsar,docker,Facebook
387,Ryan Williams,50,Other,High School,Amritsar,excel;dl;django;java,WhatsApp
388,John Tran,46,Other,MBA,Mohali,excel,Referral
389,Regina Chapman,47,Male,MSc,Amritsar,c++,Facebook
390,Walter Richard,29,Female,BA,Jalandhar,react;python,Facebook
391,Joshua Roberts,38,Other,MBA,Firozpur,ml;marketing;project_management;java;c++;python,WordOfMouth
392,Holly Pham,23,Female,BA,Firozpur,java;flask;nodejs;excel,Referral
393,Desiree Castro,54,Female,MBA,Chandigarh,project_management;marketing,WhatsApp
394,Benjamin Sandoval Jr.,33,Other,BTech,Patiala,python;kubernetes;accounting;marketing;nodejs,Facebook
395,Christopher Park,48,Other,High School,Bathinda,sql;hr;flask;docker,Govt_Website
396,Paula Smith,25,Male,BA,Patiala,java,WordOfMouth
397,Steve Brandt,28,Female,MBA,Bathinda,accounting;communication,WhatsApp
398,Mrs. Kathryn Rivera,40,Female,Diploma,Patiala,c++;nlp;aws;marketing;ml;sales,Govt_Website
399,Brittany Mcclure,51,Male,MSc,Jalandhar,sales;nlp;sql;accounting;python,WordOfMouth
400,Monica Ramos,41,Male,Diploma,Mohali,hr;dl;flask,WordOfMouth
401,Mary Lopez,25,Male,MBA,Mohali,marketing;python,WordOfMouth
402,Tonya Mcgee,24,Other,MBA,Hoshiarpur,react;kubernetes;ml;aws;dl,Referral
403,Sara Jones,26,Male,BSc,Ludhiana,aws;sql;hr;communication;sales,WhatsApp
404,Nicholas Snow,47,Other,BSc,Mohali,marketing;flask,Facebook
405,Timothy Jackson,27,Male,MSc,Ludhiana,java;kubernetes,Referral
406,Regina Jones,27,Female,MSc,Bathinda,ml,Govt_Website
407,Kathy Payne,33,Male,BTech,Firozpur,c++,Referral
408,Shannon Cruz,33,Female,MSc,Chandigarh,python;react;ml;hr;kubernetes;aws,Referral
409,Thomas Zimmerman,31,Other,MBA,Bathinda,docker;hr;nlp;project_management,WhatsApp
410,Jeffery Haynes,42,Female,BCom,Mohali,django;flask,Newspaper
411,April Wagner,21,Female,BCom,Mohali,communication;kubernetes;excel;ml,Referral
412,Mason Griffin MD,27,Male,BA,Amritsar,ml;django;java;dl;python;c++,Newspaper
413,Brandon Blackwell,38,Female,BTech,Chandigarh,aws;sql;hr;java,Facebook
414,Patrick Thompson,50,Female,BCom,Chandigarh,project_management,Facebook
415,Mary Evans,35,Female,MSc,Mohali,aws;project_management;sales;excel;marketing,Newspaper
416,Angela Macdonald,37,Female,MSc,Mohali,dl;excel;sales;sql;nodejs,Referral
417,Thomas Bailey,48,Other,BA,Hoshiarpur,excel;flask,Referral
418,Trevor Haney,51,Male,MBA,Patiala,python;sales,Facebook
419,Jeremy Sims,33,Female,High School,Amritsar,nodejs,Referral
420,Jessica Wilson,52,Male,BA,Chandigarh,excel;python,Govt_Website
421,Bill Wolf,33,Female,MBA,Firozpur,ml;flask;c++;kubernetes,Facebook
422,Theresa Finley,23,Other,BCom,Jalandhar,aws,Newspaper
423,Sara Quinn,51,Male,Diploma,Patiala,django;docker;nlp,Referral
424,Steven Sparks,29,Female,BCom,Bathinda,sql;django;ml;marketing;dl,Govt_Website
425,Mr. Tyler Adams,54,Female,High School,Patiala,aws;excel;docker;python,Facebook
426,Katelyn Reynolds,37,Other,BSc,Chandigarh,hr;nlp;react;docker;python;communication,Referral
427,Jose Luna,43,Male,MSc,Ludhiana,kubernetes;nlp;react;communication;python;accounting,Govt_Website
428,Leslie Chen,20,Male,High School,Ludhiana,docker;sales;sql,Govt_Website
429,Molly Mosley,20,Male,MSc,Bathinda,nodejs;react;python;hr,Referral
430,Stephen Schmidt,36,Other,High School,Jalandhar,docker;excel;marketing;hr;ml,Newspaper
431,Nicole Pruitt,35,Other,High School,Ludhiana,sql;nlp;kubernetes;marketing;c++;ml,Newspaper
432,Teresa King,46,Male,MSc,Ludhiana,sql,Facebook
433,Isabella Hill,45,Female,Diploma,Mohali,marketing;communication,Referral
434,Tiffany Acosta MD,24,Male,BCom,Patiala,django;ml,WordOfMouth
435,Jim Rodriguez,48,Other,BA,Chandigarh,sql;react;hr;dl;docker;accounting,Govt_Website
436,Donald Miller,37,Other,BA,Patiala,kubernetes,Govt_Website
437,Brian Quinn,19,Male,Diploma,Patiala,communication,Newspaper
438,Theresa Manning,35,Male,BCom,Amritsar,ml;kubernetes;sql;marketing;dl;aws,Govt_Website
439,Timothy Cooke,53,Other,MBA,Patiala,aws;sql;c++;nlp;communication;marketing,Facebook
440,Karen Rogers,43,Female,BSc,Mohali,react;marketing;ml,WordOfMouth
441,Patricia Hess,25,Other,MSc,Mohali,project_management;c++,Facebook
442,Nicholas Williams,55,Female,High School,Patiala,ml;python,WhatsApp
443,Matthew Castro,36,Male,BTech,Patiala,c++;excel,Govt_Website
444,Alexander Hunter,29,Other,MBA,Amritsar,aws,Facebook
445,Debra Roman,47,Male,MBA,Amritsar,hr;dl,Facebook
446,Kayla Miller,20,Other,High School,Chandigarh,react;nodejs,Facebook
447,Betty Martin,28,Female,BCom,Patiala,excel;marketing;dl;sales;c++,Referral
448,Jodi Marquez,47,Male,BTech,Patiala,react;django;communication,Facebook
449,Amanda Hayes,31,Male,MSc,Jalandhar,nlp,WhatsApp
450,Corey Fernandez,36,Male,Diploma,Firozpur,kubernetes;nlp;hr;excel,Referral
451,Jordan Ball,21,Female,BCom,Bathinda,accounting;project_management;django;c++,Newspaper
452,Cindy Lopez,47,Other,MSc,Amritsar,python;marketing;c++;hr,Newspaper
453,David Oneill,50,Male,BSc,Hoshiarpur,marketing;hr;nodejs,WhatsApp
454,Jay Jones,23,Female,High School,Firozpur,nlp;react;marketing;excel;sql,WhatsApp
455,Jessica Beard,42,Female,BTech,Ludhiana,django,WordOfMouth
456,Matthew Robertson,18,Other,BTech,Amritsar,c++,WhatsApp
457,Denise Jordan,20,Male,BCom,Patiala,ml;excel;kubernetes;docker;sql,Referral
458,Patricia Cohen,40,Female,BSc,Bathinda,sales;communication;docker,WordOfMouth
459,Douglas Ramsey,52,Other,MBA,Mohali,nodejs,Facebook
460,Tracey White,44,Male,BA,Jalandhar,nlp,WhatsApp
461,William Ballard,38,Male,Diploma,Ludhiana,accounting;project_management;nodejs;sql;nlp;aws,WordOfMouth
462,Christopher Burke,55,Male,BSc,Mohali,java;flask;dl,Referral
463,Derrick Sharp,48,Male,BTech,Jalandhar,c++;django,WhatsApp
464,Emma Green,51,Male,MSc,Hoshiarpur,nlp;nodejs;kubernetes;project_management;python;dl,Referral
465,Alexis Ramirez,18,Male,MBA,Patiala,excel;dl;python,Newspaper
466,Kenneth Fisher,19,Other,MSc,Amritsar,communication;ml;django;project_management;kubernetes;dl,Newspaper
467,Diane Williams,42,Male,High School,Firozpur,sales;docker;sql;marketing,Referral
468,Antonio Clark,52,Other,BA,Bathinda,hr;c++;python;project_management;sql,Newspaper
469,David Rodriguez,51,Other,High School,Chandigarh,sales;accounting;nodejs,WhatsApp
470,Angela Moss,34,Female,BA,Chandigarh,ml;java;django;project_management,Govt_Website
471,Robert Graham,21,Female,MBA,Patiala,ml;excel;python;java,Referral
472,Scott Kane,52,Female,BCom,Jalandhar,kubernetes;sales,WordOfMouth
473,Daniel Hobbs,54,Other,Diploma,Jalandhar,sales;kubernetes;accounting;nlp;java,Govt_Website
474,Lindsey Griffin,22,Male,BCom,Ludhiana,marketing;accounting;project_management,WordOfMouth
475,Jason Glover,55,Male,BTech,Amritsar,java;nlp;nodejs;hr,WhatsApp
476,Thomas Bailey,19,Male,MSc,Patiala,django;nlp;excel;sql,Facebook
477,Ryan Soto,45,Female,Diploma,Amritsar,kubernetes;dl,WhatsApp
478,Edward Hall,49,Female,MSc,Firozpur,nodejs;django;sql;dl;sales;kubernetes,Newspaper
479,Autumn Hernandez,33,Other,Diploma,Amritsar,sql;java;react,WordOfMouth
480,Robert Mcclain,44,Male,High School,Firozpur,accounting;ml;aws,Newspaper
481,Diane Juarez,23,Other,BCom,Firozpur,accounting;django;ml;marketing;java;flask,WordOfMouth
482,Stephen Thomas,36,Other,BA,Chandigarh,sql;accounting;c++;python;excel,WhatsApp
483,Mary White,26,Other,BSc,Hoshiarpur,hr,WhatsApp
484,Jennifer Taylor,42,Female,BTech,Chandigarh,c++;aws,WordOfMouth
485,John Mendez,34,Female,BTech,Jalandhar,c++;flask;django;sales;nlp;react,WhatsApp
486,Katherine Blackburn,18,Male,MSc,Ludhiana,django,WhatsApp
487,Brian Carter,38,Female,High School,Bathinda,python;sql,Newspaper
488,Frederick Shaw,37,Female,MBA,Bathinda,flask;python;django;sql;project_management,Govt_Website
489,Dr. Dana Gonzales DDS,46,Female,MBA,Mohali,c++;flask,Referral
490,Maria Vega,41,Male,MBA,Patiala,dl;marketing;java;kubernetes;python,Referral
491,Amber Haley,46,Male,BSc,Mohali,docker;python;accounting;dl;kubernetes,Govt_Website
492,Steve Duncan,52,Other,MBA,Jalandhar,hr,Referral
493,Holly Ibarra,52,Female,Diploma,Patiala,java,Newspaper
494,Maureen Edwards,31,Other,BA,Bathinda,django;flask;nodejs;marketing;ml;kubernetes,Facebook
495,Melinda Wilson,45,Female,BCom,Bathinda,excel;docker;java,Newspaper
496,Renee Reese,33,Female,BSc,Amritsar,sales;communication,WordOfMouth
497,Brittany Weber,41,Other,BCom,Hoshiarpur,sql,WhatsApp
498,Kimberly Walters DDS,40,Male,High School,Ludhiana,marketing;project_management;dl,Facebook
499,Melissa Black,27,Male,MBA,Hoshiarpur,sales;dl;docker;excel;flask;ml,WhatsApp
500,Robert Haley,33,Other,High School,Firozpur,kubernetes,Facebook
501,Justin Klein,34,Female,BTech,Amritsar,accounting;flask,Referral
502,Joshua Moore,50,Other,BA,Ludhiana,java;sql;django;project_management,WordOfMouth
503,Maria Hancock,45,Male,BCom,Jalandhar,dl;java;django;nodejs,Govt_Website
504,Steven James,27,Female,BCom,Patiala,accounting,Referral
505,Melissa Wall,35,Other,BTech,Amritsar,python;hr;project_management;react,Govt_Website
506,Kathleen James,49,Male,High School,Firozpur,communication;marketing,WhatsApp
507,Kevin Bender,37,Other,Diploma,Patiala,java;project_management;communication;accounting;docker;sql,WhatsApp
508,John Larsen,31,Other,High School,Bathinda,sql;docker;sales;hr,Newspaper
509,Zachary Cross,22,Other,MSc,Mohali,kubernetes;docker,Newspaper
510,Sharon Newman,55,Male,BCom,Jalandhar,django;nlp;docker,Facebook
511,Mr. Matthew Soto,39,Other,Diploma,Jalandhar,project_management;sql;hr;java;dl;sales,WordOfMouth
512,Cynthia Lee,25,Female,BA,Bathinda,c++;excel;docker,Govt_Website
513,Jennifer Smith,30,Female,BA,Hoshiarpur,flask;kubernetes;accounting;excel,WhatsApp
514,Laura Allen,32,Male,BCom,Ludhiana,hr;python;sql;docker,Govt_Website
515,Caitlin Juarez,39,Female,MBA,Firozpur,aws;communication,WhatsApp
516,Joshua Flores,44,Male,MSc,Mohali,ml;nodejs;java;docker;hr;python,WhatsApp
517,Jessica Hurley,18,Female,MBA,Jalandhar,c++;python;django,Newspaper
518,Rebekah Roth,54,Female,BSc,Mohali,aws;project_management;nlp,Govt_Website
519,Rhonda Murphy,24,Other,Diploma,Amritsar,c++;hr;flask;python;nodejs,Referral
520,Stacy Thompson,38,Male,High School,Bathinda,excel;kubernetes;docker;aws,WhatsApp
521,Bryan Lee,50,Male,BSc,Amritsar,react;hr,Govt_Website
522,Theresa Martin,36,Other,MSc,Amritsar,react;excel;nlp;project_management,WordOfMouth
523,Melissa Mack,30,Other,High School,Chandigarh,marketing;aws;docker,WhatsApp
524,Jason Henry,49,Female,BSc,Chandigarh,kubernetes;ml;c++;flask;excel,Newspaper
525,Brian Lang,48,Other,BCom,Jalandhar,aws;marketing;sales,Govt_Website
526,Scott Cruz,24,Other,BSc,Firozpur,project_management;ml;sql;dl;c++,WhatsApp
527,Katherine Lee,45,Other,Diploma,Amritsar,sql;python;kubernetes,Facebook
528,Jesse Livingston,47,Male,BSc,Jalandhar,java;django;python;aws;nlp;project_management,WhatsApp
529,Brian Solomon,26,Male,High School,Mohali,django;sales;accounting,WordOfMouth
530,Kelly Lee,31,Male,High School,Hoshiarpur,sales;aws;communication;python;c++,Referral
531,Michelle Fleming,31,Female,BA,Mohali,python;project_management,Newspaper
532,Tammy Medina,30,Other,BSc,Hoshiarpur,docker;java;flask;aws,WhatsApp
533,Brian Ruiz,48,Female,BSc,Mohali,sql,WhatsApp
534,Brandon Kent,36,Other,BSc,Firozpur,c++;python;excel;sales;django,Newspaper
535,Kelsey Blackburn,19,Female,BTech,Patiala,python;project_management;accounting;java;sql,Referral
536,Kelly Jimenez,38,Other,BA,Hoshiarpur,aws;docker,WordOfMouth
537,Autumn Morales,52,Male,BSc,Ludhiana,sql;django;nlp,WhatsApp
538,Rita Johnson,20,Female,BTech,Chandigarh,project_management;accounting;aws;dl;flask;nodejs,WhatsApp
539,Michelle Cox,43,Female,BA,Patiala,nlp;sql;c++;marketing,WhatsApp
540,Joel Johnson,23,Female,BSc,Patiala,sql;aws;flask,WhatsApp
541,Megan Morrison,27,Male,Diploma,Chandigarh,ml,Newspaper
542,Russell Oliver,20,Male,Diploma,Chandigarh,nodejs;sql,WordOfMouth
543,Dillon Perez,47,Other,BTech,Jalandhar,marketing;aws,Facebook
544,Lauren Bruce,26,Other,BCom,Ludhiana,ml;nlp;django,Facebook
545,Savannah Simmons,43,Male,BSc,Jalandhar,java;nlp;flask;excel;project_management;hr,Govt_Website
546,Karen Nguyen,30,Male,MSc,Ludhiana,kubernetes,WhatsApp
547,Adam Woods,30,Female,MSc,Chandigarh,kubernetes;python;dl;java;accounting;marketing,Referral
548,Caitlin Nelson,25,Male,BTech,Firozpur,aws;hr;nlp;ml;accounting,Newspaper
549,Lauren Chaney,21,Male,BA,Chandigarh,java;docker,Referral
550,Joshua Williams,28,Other,Diploma,Jalandhar,c++;excel;sql;java;dl;sales,Referral
551,Kathy Acevedo,41,Female,High School,Ludhiana,project_management;communication;nodejs;django;kubernetes,Facebook
552,Jennifer Hoffman,29,Male,High School,Patiala,nlp;sql;dl;marketing,Facebook
553,Andre Smith,25,Other,BCom,Bathinda,kubernetes;marketing,Facebook
554,Christopher Ramirez,33,Other,BSc,Bathinda,nodejs;excel;marketing,WhatsApp
555,Miranda Brown,48,Male,BSc,Ludhiana,nodejs;hr;sales;project_management,Govt_Website
556,Pamela Pena,35,Other,High School,Bathinda,java;hr;docker;sql;ml,Facebook
557,Shannon Jenkins,26,Male,Diploma,Chandigarh,accounting;ml;flask;project_management;kubernetes,Referral
558,Gail Mclaughlin,25,Female,MBA,Mohali,aws;nlp,Govt_Website
559,Traci Miller,53,Other,High School,Hoshiarpur,excel;docker;python;sales,WordOfMouth
560,Alexis Olsen,55,Other,MBA,Firozpur,accounting;sql,Newspaper
561,Edward Fowler,54,Female,BTech,Patiala,sales,Newspaper
562,Adam Weiss,34,Female,BA,Ludhiana,communication;react;project_management;accounting;python,Referral
563,Bruce Erickson,55,Other,BA,Mohali,react;c++;hr,Referral
564,Whitney Johnson,33,Male,BA,Ludhiana,nodejs;accounting;communication,WhatsApp
565,Jessica Walker,36,Male,MBA,Jalandhar,kubernetes;hr;sales;docker;project_management;marketing,WordOfMouth
566,Joseph Sanchez,38,Male,BCom,Amritsar,c++;hr;sql;nodejs,Facebook
567,Jacob Johnson,23,Other,Diploma,Patiala,accounting,WhatsApp
568,John Johnson,47,Female,BSc,Mohali,sql;java,WordOfMouth
569,Ashley Wilkinson,43,Male,BTech,Bathinda,python;flask;sql;dl;kubernetes;django,Facebook
570,Maria Johnson,22,Female,BCom,Chandigarh,flask;hr,Newspaper
571,Amy Johnson,19,Other,BCom,Amritsar,communication;accounting,Referral
572,Chad Dillon,22,Other,BCom,Hoshiarpur,docker,Facebook
573,Dr. Darren Barrett,31,Female,MSc,Ludhiana,django;flask;sql,Referral
574,Shelby Abbott,31,Female,BSc,Patiala,communication;nlp;hr;dl;react,Newspaper
575,Beverly Moreno,18,Other,BA,Patiala,kubernetes,Facebook
576,Patricia Miller,29,Female,Diploma,Patiala,sales;hr;accounting,Facebook
577,Kelly Meyer,46,Other,BA,Jalandhar,accounting;dl;communication;excel,Newspaper
578,Bryan Bell,42,Male,BTech,Hoshiarpur,flask;nlp;project_management;docker;kubernetes,Referral
579,Ruben Cooper,52,Other,MSc,Jalandhar,project_management;accounting;aws;sales;nlp,Newspaper
580,Mitchell Schmitt MD,44,Male,BA,Hoshiarpur,django;nodejs;sales,WordOfMouth
581,Heather Estrada,41,Male,MSc,Patiala,nodejs,Referral
582,Vicki Clayton,39,Female,High School,Patiala,sales;react;hr;aws;kubernetes;marketing,WordOfMouth
583,Michael Johnson,39,Male,BA,Chandigarh,python;hr;nlp;nodejs,Govt_Website
584,Erik Jennings,51,Female,MSc,Amritsar,docker,Referral
585,Jonathan Leon,23,Other,Diploma,Hoshiarpur,react;sql;docker;kubernetes,Newspaper
586,Edgar Lee,54,Male,BSc,Chandigarh,django,WordOfMouth
587,Robert Cummings,20,Female,BA,Patiala,sales;aws;docker,Govt_Website
588,Melissa Perez,51,Other,High School,Ludhiana,sql;communication;flask;hr;python,Govt_Website
589,Justin Werner,36,Male,BTech,Mohali,ml;sales;docker;java;communication;nlp,Govt_Website
590,Zachary Miller,31,Other,BCom,Bathinda,sql;communication;flask;kubernetes;ml;django,Newspaper
591,Anthony Stephenson,28,Female,Diploma,Bathinda,marketing;nlp,Referral
592,Samuel Espinoza,54,Male,BA,Ludhiana,marketing,WordOfMouth
593,James Wells,30,Male,BA,Amritsar,marketing;kubernetes,Govt_Website
594,Michelle Adams,30,Male,MBA,Jalandhar,react,WordOfMouth
595,Aaron West,25,Female,Diploma,Patiala,c++;accounting,WordOfMouth
